CAS	Molecule	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	NumAmideBonds	NumSpiroAtoms	NumBridgeheadAtoms
102-19-2	CC(C)CCOC(=O)Cc1ccccc1	11.371724300831445	-0.13717592592592576	11.371724300831445	0.13717592592592576	0.6923635232831699	206.285	188.14099999999996	206.130679816	82	0	0.309752469881648	-0.4654204766351439	0.4654204766351439	0.309752469881648	1.2666666666666666	1.9333333333333333	2.533333333333333	16.532414780748162	10.136132895762932	2.038956767418632	-2.0603756089315457	2.0278259624119053	-2.0971348723326475	5.719568508251597	-0.14263507056030317	2.248417703716422	290.66407956006884	11.096011838247808	9.401918539625125	9.401918539625125	7.1815405503520555	5.377662637611297	5.377662637611297	4.065367420119776	4.065367420119776	2.1495374843250215	2.1495374843250215	1.2220226801578629	1.2220226801578629	-1.31	2251.4517082221164	11.763046018991963	6.225553520457816	5.206002342077591	91.26106524982389	4.736862953800049	0.0	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	44.179309741689295	17.9021791607844	0.0	13.027703587438928	9.53140013787187	5.969305287951849	0.0	0.0	5.917906046161393	26.689117645233267	6.606881964512918	35.89528683400505	0.0	0.0	0.0	0.0	0.0	0.0	12.576187252464766	15.95222176079788	5.917906046161393	25.831747514004253	30.33183534230805	0.0	0.0	0.0	26.3	0.0	4.794537184071822	0.0	5.969305287951849	18.94560963360032	11.984273114623004	0.0	0.0	30.33183534230805	13.847474399381248	4.736862953800049	5.117834467120181	0.0	11.371724300831445	0.0	1.0065249433106578	0.44108822541362225	9.661178954606534	1.3050247228521035	4.763291052532124	0.0	0.46153846153846156	15	0	2	0	0	0	1	0	1	2	0	2	5	0	0	0	1	2.8184000000000013	60.560000000000045	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2173-56-0	CCCCCOC(=O)CCCC	10.942869897959184	-0.03430272108843502	10.942869897959184	0.03430272108843502	0.43573251046428413	172.26799999999994	152.10799999999998	172.14632988	72	0	0.3052773345359371	-0.46567500702152376	0.46567500702152376	0.3052773345359371	1.0833333333333333	1.75	2.3333333333333335	16.532348152416784	10.236015256973861	1.9937950291447617	-2.0213055160095403	1.9874881643605002	-2.046218199560271	5.6867975296792395	-0.14341050676366165	3.0837207939517115	110.40620687739315	9.234204518682008	8.26624404923356	8.26624404923356	5.808060412490447	4.964690378025045	4.964690378025045	3.031130352237305	3.031130352237305	1.7453948993433326	1.7453948993433326	0.9313493528227852	0.9313493528227852	-0.53	436.6286476621213	11.47	8.565510983763133	7.575596620908132	75.29879738694966	4.736862953800049	0.0	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	33.10993926815928	12.841643245852019	6.4208216229260096	6.606881964512918	9.53140013787187	5.969305287951849	0.0	0.0	0.0	52.372404136937305	6.606881964512918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.576187252464766	9.53140013787187	0.0	52.372404136937305	0.0	0.0	0.0	0.0	26.3	0.0	4.794537184071822	0.0	5.969305287951849	13.027703587438928	25.683286491704038	6.4208216229260096	0.0	0.0	13.847474399381248	4.736862953800049	5.0072222222222225	0.0	10.942869897959184	0.0	0.0	-0.03430272108843502	0.0	5.9317751637692115	4.819102103804485	0.0	0.9	12	0	2	0	0	0	0	0	0	2	0	2	7	0	0	0	0	2.910000000000001	50.009000000000036	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
29597-36-2	CC1CCC2C(C)(C)C3CC12CC1OC13C	6.086157407407407	0.2627083333333333	6.086157407407407	0.2627083333333333	0.5679386531652655	220.35599999999994	196.16399999999996	220.182715388	90	0	0.09535169044332119	-0.36601591950917683	0.36601591950917683	0.09535169044332119	1.0	1.75	2.5	16.614931408703598	9.656935915545619	2.761740510558005	-2.3697040090253685	2.768921710989739	-2.364112265919904	5.242873550845081	0.08656083023826326	1.853498888064933	356.44645225201987	11.344934982691242	11.046076491968558	11.046076491968558	7.411302700857641	7.0893274254279515	7.0893274254279515	7.8366847118848035	7.8366847118848035	7.179777622851471	7.179777622851471	6.213908025478097	6.213908025478097	-0.04	6799.610349118092	9.936179031138174	2.385391032052323	0.8052885782566337	98.938661244772	4.736862953800049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.771211599071872	61.19072276867239	0.0	11.70501719873199	4.736862953800049	0.0	0.0	0.0	28.58369907727774	65.08325248919853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.70501719873199	4.736862953800049	28.58369907727774	53.378235290466534	0.0	0.0	0.0	0.0	12.53	0.0	0.0	0.0	5.601050810983688	16.933947326541862	17.75371813848418	25.683286491704038	0.0	0.0	27.694948798762496	4.736862953800049	6.086157407407407	0.0	0.0	0.0	1.4428703703703705	2.745601851851851	0.0	6.377133881330311	9.931569822373394	0.0	1.0	16	0	1	3	1	4	0	0	0	1	0	1	0	3	1	4	4	3.6262000000000025	64.10400000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
104-46-1	C/C=C/c1ccc(OC)cc1	5.023216411564626	0.9011602418745279	5.023216411564626	0.9011602418745279	0.6262155548658499	148.20499999999998	136.10899999999998	148.088815004	58	0	0.11840058959106642	-0.496767824217075	0.496767824217075	0.11840058959106642	1.1818181818181819	1.8181818181818181	2.272727272727273	16.46524901466102	10.182365683331298	1.8745200824634376	-1.9763992653447893	2.1127609734454436	-1.8045252525068287	5.495036866032771	0.41453605590085185	2.8240417350315044	233.55461928814677	8.104448006685086	6.872349905601618	6.872349905601618	5.363703305156274	3.633098377859486	3.633098377859486	2.273159738960781	2.273159738960781	1.474918716136305	1.474918716136305	0.9074715917788424	0.9074715917788424	-1.2399999999999998	380.17580046477946	7.862459016393442	3.814282937664862	2.114270889670092	67.31511377440602	4.736862953800049	5.749511833283905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.284774350590983	24.619922828310838	0.0	7.109797541277533	4.736862953800049	6.076020106833881	0.0	0.0	0.0	6.923737199690624	7.109797541277533	35.90493987237732	0.0	5.749511833283905	4.736862953800049	0.0	5.749511833283905	0.0	7.109797541277533	0.0	0.0	12.487188691387619	30.34148838068032	0.0	6.076020106833881	0.0	9.23	0.0	0.0	0.0	0.0	0.0	5.749511833283905	5.563451491696996	7.109797541277533	37.265225580370945	6.076020106833881	4.736862953800049	5.023216411564626	0.0	0.0	0.0	1.2021296296296298	0.9011602418745279	7.960648148148148	4.070684051398337	2.0041985544217686	1.6712962962962963	0.2	11	0	1	0	0	0	1	0	1	1	0	1	2	0	0	0	1	2.728300000000001	47.70200000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100-66-3	COc1ccccc1	4.914166666666667	0.9097222222222223	4.914166666666667	0.9097222222222223	0.5316253154127668	108.13999999999997	100.07599999999998	108.057514876	42	0	0.11835771513702235	-0.4967685686134767	0.4967685686134767	0.11835771513702235	1.125	1.75	2.125	16.465240463867097	10.341905912721627	1.7971474404811068	-1.9345412245137041	2.0496311270648704	-1.779639062125714	5.198905536384115	0.4145702171982055	2.8320858350070908	145.73281445033504	5.819990956308912	4.794999636411992	4.794999636411992	3.931851652578137	2.5230560382187543	2.5230560382187543	1.5171766748170736	1.5171766748170736	0.9789074255654433	0.9789074255654433	0.5565779913075294	0.5565779913075294	-0.9800000000000001	91.36757727918736	5.162450142450142	2.3586048594225155	0.9971092570832982	48.90989046340045	4.736862953800049	5.749511833283905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.19910120538483	12.13273413692322	0.0	7.109797541277533	4.736862953800049	0.0	0.0	0.0	0.0	0.0	7.109797541277533	30.33183534230805	0.0	5.749511833283905	4.736862953800049	0.0	5.749511833283905	0.0	7.109797541277533	0.0	0.0	0.0	30.33183534230805	0.0	0.0	0.0	9.23	0.0	0.0	0.0	0.0	0.0	5.749511833283905	0.0	7.109797541277533	30.33183534230805	0.0	4.736862953800049	4.914166666666667	0.0	0.0	0.0	0.0	0.9097222222222223	9.680740740740742	0.0	0.0	1.662037037037037	0.14285714285714285	8	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1.6952	32.99399999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89-43-0	COC(=O)c1ccccc1N=CCC(C)CCCC(C)(C)O	11.64681597858796	-0.5900164400233949	11.64681597858796	0.3694669729053752	0.5797209261599566	305.418	278.202	305.199093724	122	0	0.3395555888594396	-0.4653606733981498	0.4653606733981498	0.3395555888594396	1.4090909090909092	2.090909090909091	2.727272727272727	16.523390521761907	9.953876768019843	2.1252996771355295	-2.1731591641218593	2.2043359208514217	-2.177577817163342	5.949098142090929	0.060069840021727876	2.504766142992403	503.2988869266418	16.58757566981053	14.00345251181159	14.00345251181159	10.331517119608918	7.754907866538961	7.754907866538961	6.365941073740773	6.365941073740773	3.5330130639460666	3.5330130639460666	2.2007671455265725	2.2007671455265725	-1.6800000000000002	50355.705126733825	18.369212598425197	8.68753706947002	6.852274410290786	132.77533205986305	9.843390348640755	0.0	0.0	0.0	0.0	5.969305287951849	4.992404732635669	4.794537184071822	0.0	0.0	31.898114582465865	44.73975782831788	6.2146005795353165	23.96168611864178	14.637927532712576	17.87129214217073	0.0	0.0	10.910310778797061	52.05554890175959	7.109797541277533	29.828919765543436	0.0	0.0	0.0	5.687386274683562	0.0	0.0	30.00128161458909	4.736862953800049	5.917906046161393	56.81248676654472	29.25787300648211	0.0	0.0	0.0	58.89	5.601050810983688	9.901064578912528	0.0	5.969305287951849	17.16874381254195	25.683286491704038	7.109797541277533	12.13273413692322	32.19480911583979	11.916141932326294	4.736862953800049	4.752807690056795	0.0	16.043629998177277	9.69107949017165	0.5294045586842206	0.12718943194051358	7.170017933563242	5.558990408057417	5.841610783897039	1.3686030387851829	0.5555555555555556	22	1	4	0	0	0	1	0	1	4	1	4	8	0	0	0	1	4.1429000000000045	89.86330000000005	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100-52-7	O=Cc1ccccc1	10.006481481481481	0.729166666666667	10.006481481481481	0.729166666666667	0.4956362681365689	106.12399999999997	100.07599999999998	106.041864812	40	0	0.14954802883036308	-0.2978964116504968	0.2978964116504968	0.14954802883036308	1.125	1.75	2.125	16.128918620598046	10.236032132295673	1.7947307206774132	-1.814861063410931	1.9099593255102687	-1.7250862341623123	5.737575002628403	0.11183469450156105	2.9910469146846212	167.00151696675914	5.819990956308912	4.3723499056016175	4.3723499056016175	3.931851652578137	2.4350609975132884	2.4350609975132884	1.5285347327207177	1.5285347327207177	0.9356552548998027	0.9356552548998027	0.5316063389306862	0.5316063389306862	-1.11	91.36757727918736	5.035137880986937	2.262450086021194	0.936277398677246	47.95786733393734	0.0	6.286160523129555	0.0	0.0	0.0	0.0	4.794537184071822	0.0	0.0	0.0	30.33183534230805	0.0	5.563451491696996	0.0	4.794537184071822	6.286160523129555	0.0	0.0	0.0	0.0	0.0	35.89528683400505	0.0	0.0	0.0	0.0	0.0	0.0	6.286160523129555	0.0	0.0	10.357988675768818	30.33183534230805	0.0	0.0	0.0	17.07	0.0	4.794537184071822	0.0	0.0	0.0	11.849612014826551	0.0	12.13273413692322	18.19910120538483	0.0	0.0	0.0	0.0	10.006481481481481	0.0	0.729166666666667	0.0	9.097685185185185	0.8333333333333333	0.0	0.0	0.0	8	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1.4990999999999999	31.829499999999992	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119-84-6	O=C1CCc2ccccc2O1	10.80356859410431	-0.12157407407407383	10.80356859410431	0.12157407407407383	0.4117582021029618	148.16099999999997	140.09699999999998	148.052429496	56	0	0.3110281485201333	-0.4262250358283142	0.4262250358283142	0.3110281485201333	1.1818181818181819	2.0	2.909090909090909	16.53702203549619	10.071090453670038	2.145515298882867	-2.1344473062220812	2.2328063989803746	-2.1471382713371368	5.746993987499233	-0.13474342305800302	2.4141310245037473	291.36913671997195	7.681798275874712	6.040111220059325	6.040111220059325	5.360173345306137	3.6468294860719683	3.6468294860719683	2.5817932312743013	2.5817932312743013	1.794863898397839	1.794863898397839	1.220336112770788	1.220336112770788	-1.31	487.8529731213885	6.4033600114109595	2.381380891498966	1.1134056202963443	64.79546563870821	4.736862953800049	5.749511833283905	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	18.19910120538483	18.050640183084614	0.0	6.4208216229260096	9.53140013787187	5.969305287951849	0.0	0.0	0.0	12.841643245852019	0.0	29.828919765543436	0.0	5.749511833283905	4.736862953800049	0.0	5.749511833283905	0.0	5.969305287951849	11.21535880699783	0.0	11.984273114623004	24.26546827384644	0.0	0.0	0.0	26.3	0.0	4.794537184071822	0.0	5.969305287951849	6.4208216229260096	17.73378494790691	0.0	0.0	24.26546827384644	0.0	4.736862953800049	4.992870370370371	0.0	10.80356859410431	0.0	1.1315740740740743	0.6041203703703708	7.64244992441421	1.3254166666666665	0.0	0.0	0.2222222222222222	11	0	2	0	1	1	1	0	1	2	0	2	0	0	0	0	2	1.5382	40.39800000000002	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5655-61-8	CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C	11.007067271352986	-0.12539351851851843	11.007067271352986	0.12539351851851843	0.6027050642944551	196.29	176.12999999999997	196.14632988	80	0	0.30242017240296076	-0.4619500594812354	0.4619500594812354	0.30242017240296076	1.3571428571428572	2.0	2.357142857142857	16.543952506230887	9.697432789701367	2.6220278083133564	-2.377522779766876	2.656822176592181	-2.374552920641318	5.659239622049572	-0.1535650684357176	2.225540267260561	269.49529453537843	10.560477932315068	9.59251746286662	9.59251746286662	6.376845650481467	5.549599082033868	5.549599082033868	5.70853028564141	5.70853028564141	5.022169408483434	5.022169408483434	3.5088104284775	3.5088104284775	-0.53	1415.1970828121482	10.0037640634843	2.7398409384801687	1.0582157338162905	86.01701930868443	4.736862953800049	6.103966387748303	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	20.771211599071872	30.5953613843362	12.338727669087405	0.0	9.53140013787187	5.969305287951849	0.0	0.0	16.747886984954953	53.06138005528882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.073271675700152	9.53140013787187	16.747886984954953	46.95741366754052	0.0	0.0	0.0	0.0	26.3	0.0	4.794537184071822	0.0	17.488262145096932	5.41499046939678	12.338727669087403	19.765380445542643	0.0	0.0	20.771211599071872	4.736862953800049	5.444791666666667	0.0	11.007067271352986	0.0	0.5520370370370369	0.6216898148148147	0.0	3.7511158352229774	8.456631708238852	0.0	0.9166666666666666	14	0	2	2	0	2	0	0	0	2	0	2	1	2	0	2	2	2.7643000000000013	54.783000000000044	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
107-92-6	CCCC(=O)O	9.599305555555556	-0.7106481481481481	9.599305555555556	0.2916666666666665	0.5434407472889116	88.10599999999998	80.04199999999999	88.052429496	36	0	0.30282893657949883	-0.48123051640943176	0.48123051640943176	0.30282893657949883	1.8333333333333333	2.3333333333333335	2.3333333333333335	16.365105667835003	10.350738670185248	1.870108269903476	-1.7942899738894031	1.8154407414270048	-1.8986230744822712	5.659492540532729	-0.13652882745744094	2.831257109931365	49.50977500432694	4.99156383156272	3.769675448336916	3.769675448336916	2.770055610029662	1.9883911147617317	1.9883911147617317	1.1437385432233529	1.1437385432233529	0.46386547149095514	0.46386547149095514	0.2138654714909552	0.2138654714909552	-0.53	14.834466856136647	5.469999999999999	2.693713646532438	3.4699999999999998	36.78983322325915	5.106527394840706	0.0	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	6.923737199690624	6.4208216229260096	6.4208216229260096	0.0	9.901064578912528	5.969305287951849	0.0	0.0	0.0	19.765380445542643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.075832682792555	4.794537184071822	0.0	19.765380445542643	0.0	0.0	0.0	0.0	37.3	5.969305287951849	4.794537184071822	0.0	0.0	6.4208216229260096	6.4208216229260096	0.0	0.0	6.923737199690624	0.0	5.106527394840706	0.0	0.0	9.599305555555556	7.913472222222222	0.0	-0.7106481481481481	0.0	1.023148148148148	1.841388888888889	0.0	0.75	6	1	2	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0.8711	22.543799999999994	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71-38-3	CCCCO	8.06625	0.34375	8.06625	0.34375	0.5128217987135145	74.12299999999999	64.04299999999999	74.07316494	32	0	0.043042283485206966	-0.39637675206921097	0.39637675206921097	0.043042283485206966	1.6	2.2	2.2	16.249913992725098	10.366423430594468	1.687587037465619	-1.7897007308893	1.7840580049254637	-1.7487729920784478	4.227732581407003	0.28678383848176386	2.19060968716425	11.119415478763749	4.121320343559642	3.5685339390596003	3.5685339390596003	2.414213562373095	2.0233345472033855	2.0233345472033855	1.0771601883432524	1.0771601883432524	0.5116672736016926	0.5116672736016926	0.15811388300841892	0.15811388300841892	-0.04	11.245112497836532	4.960000000000001	3.9600000000000004	3.9600000000000004	32.62831112321538	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.344558822616634	6.4208216229260096	6.606881964512918	0.0	5.106527394840706	0.0	0.0	0.0	0.0	19.765380445542643	6.606881964512918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.713409359353623	0.0	0.0	19.765380445542643	0.0	0.0	0.0	0.0	20.23	0.0	0.0	0.0	0.0	6.606881964512918	12.841643245852019	0.0	0.0	0.0	6.923737199690624	5.106527394840706	0.0	0.0	0.0	8.06625	0.0	0.0	0.0	2.0381944444444446	2.3955555555555557	0.0	1.0	5	1	1	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0.7787999999999999	21.993799999999997	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544-40-1	CCCCSCCCC	2.250377692743764	1.3463541666666667	2.250377692743764	1.3463541666666667	0.5179587987342468	146.29899999999998	128.15499999999997	146.112921576	56	0	-0.006763955067658525	-0.16200837575345503	0.16200837575345503	0.006763955067658525	0.8888888888888888	1.3333333333333333	1.6666666666666667	32.16649030901795	10.38017171104806	1.8517565482751175	-1.9590795177570313	2.0607788703374124	-1.8092288338567715	7.987676566013394	0.8788558585676486	2.595082706793886	37.832293921787276	6.949747468305834	6.650888977583149	7.467385558510875	4.414213562373095	3.9915638315627207	5.146264369941971	2.3194792168823417	3.5442240882739298	1.284457050376173	2.439157588755424	0.59486135244271	1.7845840573281297	0.35	103.68791599331826	9.35	8.35	8.35	63.41695585397104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.761884949391115	0.0	26.689117645233267	24.3473504593456	0.0	0.0	0.0	11.761884949391115	0.0	0.0	0.0	39.53076089108528	11.505707213493578	0.0	0.0	0.0	0.0	0.0	0.0	11.761884949391115	11.505707213493578	0.0	0.0	39.53076089108528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.18899370519762	0.0	0.0	25.60935934877236	0.0	0.0	2.1024074074074073	0.0	0.0	0.0	2.7430555555555554	0.0	5.487114984882843	4.500755385487528	0.0	1.0	9	0	0	0	0	0	0	0	0	1	0	1	6	0	0	0	0	3.3198000000000016	47.14100000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0
